SeniorCitizen,tenure,MonthlyCharges,TotalCharges,Churn,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,AvgMonthlySpend,ServicesCount,ContractStrength,AutoPay,Tenure_MonthlyCharge
0,0.5549717837226001,-1.4903087871190643,-0.5981242332542606,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,20.15434782608696,0,3,0,917.6999999999999
0,-0.13727439951791576,-1.0312372676022274,-0.5618566721242643,0,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,34.80172413793103,1,1,0,978.75
0,-0.0965540357978854,0.5755130507067023,0.12727113732025933,0,True,True,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,85.67333333333333,2,1,1,2461.5
1,-1.2774445836787656,0.33100756748577836,-0.9744415687041545,0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,74.7,1,1,0,74.7
0,1.369379058123207,0.6403818523775598,1.5153055325821543,0,True,True,True,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,86.57954545454545,5,3,0,5544.0
0,1.3286586944031769,1.5402285627348382,2.130176448757471,0,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,True,False,False,109.33846153846154,5,1,1,7218.25
0,1.6137012404433893,1.202578133524991,2.2855993933200414,0,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,False,103.59791666666666,4,3,1,7264.8
0,-0.8295205827584317,0.47238828907610864,-0.5980138633177725,1,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,77.27916666666667,1,1,0,947.4000000000001
0,1.5729808767233588,0.06986905819540339,1.0890347638777371,0,True,True,True,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,True,False,False,66.8830985915493,3,2,1,4746.349999999999
0,-1.1145631287986442,-1.4537161297662733,-0.957157636650115,1,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,22.77,0,1,0,105.25
0,0.7992939660427822,-1.455379432373218,-0.5186137310082188,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,21.292307692307695,0,3,1,1092.0
1,-0.30015585439803716,1.1227396083916277,0.10268071547070626,1,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,100.58,4,1,0,2462.5
0,-1.2774445836787656,-1.4819922740843392,-0.9985022148585647,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,20.2,0,1,0,20.2
0,-1.2774445836787656,-1.506941813188515,-0.9988333246680291,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,19.45,0,1,0,19.45
0,0.22920887396235737,1.0063084259054735,0.5843792662794571,0,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,94.88421052631578,3,2,1,3610.0
1,1.369379058123207,-0.6386978523631929,0.3290494552078404,0,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,45.86742424242424,3,2,1,3006.2999999999997
0,1.4508197855632678,1.505299207988992,2.3530574985015806,1,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,111.93897058823529,5,3,1,7480.0
0,-1.1145631287986442,-1.3456014603148443,-0.9631838351823664,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,20.04,0,1,0,121.5
0,1.6137012404433893,1.31069280297642,2.216728552951454,0,False,True,True,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,True,False,True,False,101.43125,4,2,0,7498.8
0,-0.015113308357824713,-1.1509950553022719,-0.5978814193939866,0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,28.9890625,1,2,0,964.8
0,0.43281069256250915,0.9846854920151874,0.7237544220766552,0,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,91.19302325581396,2,2,0,4057.0499999999997
0,1.6137012404433893,-1.5086051157954603,-0.4055728420570864,0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,18.93402777777778,0,3,1,1396.8
0,0.9214550572028734,1.0645240171485506,1.3054481353436427,1,True,True,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,95.25272727272727,3,1,0,5321.25
0,0.7992939660427822,-0.22619880584081736,0.33567165139712757,0,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,58.50480769230769,3,2,1,3013.4
0,0.43281069256250915,0.8948671512401545,0.7382349577438965,0,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,91.95581395348837,3,1,0,3940.9500000000003
1,0.18848851024232702,0.3908864613358005,0.2588100276268009,1,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,77.51756756756757,0,1,0,2830.5
0,1.2879383306831464,-0.33764008050613653,0.5039858045415107,0,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,False,53.4921875,4,3,0,3494.4
0,-1.1960038562387048,0.8349882573901318,-0.8977565368322087,0,True,True,True,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,82.8,3,1,0,269.54999999999995
0,0.14776814652229667,-1.121055608377261,-0.510159393873229,0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,31.287499999999998,1,3,1,1117.8
0,-0.9109613101984924,1.180955199634705,-0.5373986941984968,1,False,True,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,106.465,3,1,0,1002.5
0,0.35136996512244845,-1.4670225506218337,-0.6387182958945911,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,20.36951219512195,0,3,0,846.65
0,-0.21871512695797646,0.6803011149442414,-0.05753228433544878,0,True,True,True,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,79.68888888888888,2,1,1,2300.4
0,0.9621754209229036,1.1659854761721993,1.427539359086801,0,False,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,True,False,False,98.49017857142857,3,2,1,5588.8
0,-1.0738427650786138,-1.4653592480148885,-0.9576432643706626,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,18.791666666666668,0,1,0,124.19999999999999
0,-1.1960038562387048,0.3210277518441081,-0.9060784300434129,1,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,76.51666666666667,0,1,0,223.20000000000002
0,-1.0331224013585834,-0.46737768384785133,-0.8527476767323534,0,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,50.050000000000004,1,1,0,354.90000000000003
0,-1.1552834925186746,-1.4603693401940534,-0.9796510297063937,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,15.725,0,1,0,83.4
0,0.025607055362205634,0.805048810465121,0.32922604710622144,0,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,True,False,True,False,91.7469696969697,3,3,0,2935.35
1,-0.21871512695797646,0.44244884215109737,-0.06464010824528367,1,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,79.0925925925926,1,1,0,2107.35
0,1.6137012404433893,-1.3705509994190201,-0.2463310976920268,0,True,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,23.94375,0,3,1,1695.6000000000001
0,-1.2774445836787656,-1.4969619975468447,-0.9987008807442433,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,19.75,0,1,0,19.75
